2129221332 3019585587 0 4 1 4 3 0
1122779165 1759848582 0 4 6 4 4 0
3335169722 1055957875 0 6 0 5 2 0
124370606 2806128978 0 1 7 2 5 0
3519121475 4147660077 0 5 0 1 4 0
3976706646 951814309 0 3 6 3 5 0
801009389 3721280480 1 3 1 3 3 0
2723147269 2515404484 1 4 4 3 3 0
1943828737 16939828 1 5 2 3 3 0
3860085035 146866901 1 2 7 3 6 0
1862652105 1504156944 1 4 0 6 0 0
290044139 803787755 1 6 7 5 5 0
2619013034 3274137684 1 1 0 2 2 0
1279598643 1868177933 1 5 7 4 6 0
4182851849 1026933024 1 5 0 4 0 0
1441831077 486751211 1 4 7 6 7 0
3926726153 675271619 1 2 0 6 4 0
2129221332 3019585587 0 4 1 4 3 0
1122779165 1759848582 0 4 6 4 4 0
3335169722 1055957875 0 6 0 5 2 0
124370606 2806128978 0 1 7 2 5 0
3519121475 4147660077 0 5 0 1 4 0
3976706646 951814309 0 0 6 0 5 0
1152008451 2865149192 0 1 4 0 3 0
1950307885 3409701310 0 6 7 5 5 0
4184611180 670325249 0 4 0 6 0 0
2267050318 1371215098 0 5 7 4 6 0
842272884 64288727 0 5 0 4 0 0
2660616664 602017052 0 1 6 1 4 0
3572093760 1445639960 0 0 3 1 2 0
1715456890 3717036262 0 4 7 6 7 0
3653387734 3903951054 0 2 1 2 2 0
3650545720 765878566 0 3 6 3 5 0
456080515 3369325155 0 7 1 7 2 0
1490543438 4051900579 0 2 5 0 4 0
3079173353 3677203535 0 1 2 2 1 0
3987010174 3195260152 0 2 6 2 4 0
3599841901 989955092 0 3 1 3 3 0
2129221332 3019585587 0 4 1 4 3 0
1122779165 1759848582 0 4 6 4 4 0
3335169722 1055957875 0 6 0 5 2 0
124370606 2806128978 0 1 7 2 5 0
3519121475 4147660077 0 5 0 1 4 0
3976706646 951814309 0 0 6 0 5 0
1152008451 2865149192 0 1 4 0 3 0
1950307885 3409701310 0 6 7 5 5 0
4184611180 670325249 0 4 0 6 0 0
2267050318 1371215098 0 5 7 4 6 0
842272884 64288727 0 5 0 4 0 0
2660616664 602017052 0 1 6 1 4 0
3572093760 1445639960 0 0 3 1 2 0
1715456890 3717036262 0 4 7 6 7 0
3653387734 3903951054 -1 2 1 2 2 0
3650545720 765878566 -1 3 6 3 4 0
31877058 461252241 -1 4 3 3 4 0
926848266 2760334487 -1 5 5 3 4 0
4155184089 2206746612 -1 5 2 4 4 0
3797912188 564371721 -1 2 5 4 4 0
4019963411 2472696879 -1 4 0 4 4 0
2122191223 932353863 -1 2 6 2 5 0
1971399397 2050903209 -1 3 1 3 3 0
4168133133 840855949 -1 4 6 3 5 0
2129221332 3019585587 0 4 1 4 3 0
1122779165 1759848582 0 4 6 4 4 0
3335169722 1055957875 0 6 0 5 2 0
124370606 2806128978 0 1 7 2 5 0
3519121475 4147660077 0 5 0 1 4 0
3976706646 951814309 0 0 6 0 5 0
1152008451 2865149192 0 1 4 0 3 0
1950307885 3409701310 0 6 7 5 5 0
4184611180 670325249 0 4 0 6 0 0
2267050318 1371215098 0 5 7 4 6 0
842272884 64288727 0 5 0 4 0 0
2660616664 602017052 0 1 6 1 4 0
3572093760 1445639960 0 0 3 1 2 0
1715456890 3717036262 0 4 7 6 7 0
3653387734 3903951054 0 2 1 2 2 0
3650545720 765878566 0 3 6 3 5 0
456080515 3369325155 -1 3 1 3 3 0
2531179627 2163470151 -1 2 7 6 3 0
2129221332 3019585587 0 4 1 4 3 0
1122779165 1759848582 0 4 6 4 4 0
3335169722 1055957875 0 6 0 5 2 0
124370606 2806128978 0 1 7 2 5 0
3519121475 4147660077 0 5 0 1 4 0
3976706646 951814309 0 0 6 0 5 0
1152008451 2865149192 0 1 4 0 3 0
1950307885 3409701310 0 6 7 5 5 0
4184611180 670325249 1 4 0 6 0 0
2267050318 1371215098 1 5 5 4 3 0
3947735578 2251379298 1 3 1 3 3 0
2129221332 3019585587 0 4 1 4 3 0
1122779165 1759848582 0 4 6 4 4 0
3335169722 1055957875 0 6 0 5 2 0
124370606 2806128978 0 1 7 2 5 0
3519121475 4147660077 0 5 0 1 4 0
